severe_values
76
76
76
82
77
79
79
71
67
66
67
78
76
75
77
80
80
79
76
86
86
70
76
76
77
78
77
73
82
81
80
80
86
85
83
82
74
74
71
70
86
86
86
71
73
72
72
77
79
79
80
75
74
72
73
86
85
86
84
85
82
82
82
82
79
79
72
73
84
84
84
79
78
78
78
86
86
70
70
70
70
73
71
72
71
78
77
78
77
74
74
74
75
78
76
77
75
86
86
85
85
72
72
71
70
83
83
83
82
76
73
73
72
72
85
85
84
85
76
76
76
77
86
86
86
86
79
78
78
78
86
86
85
84
76
76
76
76
83
83
76
75
86
86
79
81
80
86
86
85
85
76
75
75
74
86
86
86
86
75
76
77
76
80
79
77
80
80
77
73
72
72
71
70
85
84
84
83
75
76
75
78
77
76
74
86
75
75
73
72
86
79
78
77
78
84
84
85
85
72
71
70
68
80
79
80
79
86
86
85
85
72
72
72
73
86
86
86
78
78
78
77
82
82
83
82
74
72
71
71
83
82
81
80
85
85
85
85
72
70
71
70
84
84
84
83
80
80
78
77
84
84
84
84
74
75
74
75
80
78
78
78
84
84
84
84
72
72
73
73
74
74
75
86
78
78
78
78
85
84
83
83
75
75
75
75
86
85
85
84
76
75
75
76
86
81
80
77
73
85
85
84
84
74
74
72
72
86
77
76
77
76
85
86
86
85
68
67
67
72
75
76
79
77
77
76
61
59
59
60
82
81
79
78
73
72
72
70
80
80
80
79
75
75
75
74
84
83
84
85
77
74
74
74
79
79
78
79
85
84
85
85
76
75
74
74
80
81
81
81
70
70
71
72
86
86
79
81
80
80
76
77
74
70
68
71
71
71
72
86
86
86
86
76
76
76
76
80
80
80
80
85
85
85
85
74
74
75
74
77
78
79
73
72
72
72
86
77
76
76
77
82
82
82
83
75
75
75
75
84
82
82
81
76
76
76
76
68
69
69
70
80
78
78
78
73
72
72
70
80
80
80
83
84
83
80
80
80
86
86
82
82
82
85
84
85
84
84
84
85
84
84
84
84
76
76
76
77
80
80
80
80
81
77
77
76
76
86
80
81
80
76
77
76
76
76
86
85
85
84
71
70
71
71
80
79
80
79
83
83
83
82
70
70
70
70
84
84
83
83
72
72
68
68
86
84
84
84
79
79
78
75
74
71
72
71
82
81
80
78
74
73
72
71
77
77
76
76
83
84
84
83
86
76
76
76
76
77
78
76
77
86
85
83
84
72
71
70
71
73
72
72
82
83
84
84
78
77
78
77
86
86
86
76
76
76
76
78
77
78
78
86
86
86
78
78
76
76
84
83
83
83
74
72
73
74
83
83
82
82
71
69
70
70
69
78
78
78
78
78
79
81
80
85
84
84
84
74
74
75
75
78
78
78
78
81
82
73
72
86
84
84
84
76
75
74
73
86
80
79
79
76
77
78
76
83
81
81
82
74
72
72
73
86
72
72
72
86
86
86
86
73
74
74
77
77
77
76
86
77
77
77
77
72
72
80
78
77
75
74
75
86
86
86
85
76
73
74
80
78
80
78
85
85
84
85
81
79
78
78
81
83
82
82
72
73
73
73
85
84
83
83
78
74
75
74
84
82
84
83
76
75
76
84
84
82
82
86
78
76
74
73
75
74
74
76
82
78
80
81
82
82
84
85
76
76
75
74
83
82
81
82
80
81
80
80
76
76
77
77
83
84
84
83
79
80
80
78
86
82
83
84
84
86
86
86
86
81
81
81
82
78
76
76
75
74
73
73
80
81
86
86
86
76
75
74
74
79
80
80
78
86
86
80
79
80
81
84
85
76
75
86
72
72
73
73
84
84
83
84
78
79
79
79
84
83
83
84
76
76
76
86
86
86
86
78
78
76
76
79
75
74
76
77
78
77
76
82
80
79
79
85
84
82
71
71
70
70
85
86
86
69
69
69
68
78
77
76
74
78
77
76
76
75
76
77
85
84
83
83
76
74
74
73
81
81
81
80
82
84
85
85
86
86
85
71
71
71
71
82
82
82
82
75
76
75
76
84
84
77
78
70
68
85
84
85
80
80
79
72
72
72
85
85
85
70
73
72
71
83
84
84
84
73
72
72
71
86
74
74
74
75
85
85
82
81
77
77
79
78
76
75
76
72
83
82
82
81
73
72
70
71
86
86
71
73
73
73
80
80
82
81
67
67
65
69
70
71
86
85
84
86
75
72
72
74
71
71
70
69
85
85
84
76
78
78
74
86
86
75
75
74
74
73
72
71
70
86
85
84
84
74
71
71
72
86
86
80
79
77
76
86
84
83
83
82
83
73
73
73
72
81
79
81
81
86
74
73
73
73
85
84
85
85
71
69
69
69
85
85
84
74
70
78
78
77
78
77
74
86
86
86
82
82
82
82
79
81
80
84
85
83
83
75
74
76
85
85
78
77
75
74
82
82
82
82
74
74
72
73
84
82
82
75
76
76
75
86
76
76
77
86
78
77
76
77
83
83
83
83
75
74
74
74
85
86
76
77
75
75
86
86
86
78
79
74
74
76
76
78
78
78
78
84
85
85
86
74
74
75
76
80
80
78
78
80
80
78
86
86
73
72
72
67
73
74
80
86
74
76
71
72
82
82
81
80
70
70
69
69
77
76
76
76
76
76
75
74
78
78
79
80
85
85
85
85
85
86
78
78
78
77
82
82
82
82
74
73
73
72
85
85
86
84
84
85
84
83
70
69
67
67
81
81
80
80
79
78
78
77
76
76
75
74
74
74
80
78
78
77
86
85
74
72
72
71
86
77
78
74
69
82
80
76
79
86
74
73
72
72
72
71
81
82
80
82
81
76
75
76
77
76
72
70
69
68
85
85
84
72
72
72
72
76
75
74
80
78
78
83
82
82
81
80
72
73
73
73
73
83
83
80
79
76
73
72
74
73
71
80
84
83
86
86
72
72
72
72
84
84
84
85
70
70
70
72
74
76
76
75
82
80
81
82
86
86
84
71
71
70
68
85
85
84
83
72
72
72
71
75
74
71
70
86
80
85
85
85
86
74
73
72
72
81
82
82
82
77
76
76
84
84
83
83
72
72
71
71
75
74
74
73
73
79
79
79
79
78
78
86
86
86
86
79
78
76
73
68
68
67
67
84
84
83
83
75
76
79
75
82
81
81
79
72
72
72
72
86
86
85
85
76
77
78
78
86
86
86
76
79
78
76
78
77
76
75
85
85
85
86
85
69
67
72
77
86
85
85
86
84
83
83
82
82
79
78
77
77
71
74
75
76
76
75
74
74
82
81
80
80
75
73
70
71
79
78
77
77
84
84
84
84
71
70
69
69
83
83
83
85
86
72
72
72
72
84
84
85
85
72
73
72
72
86
86
85
84
74
74
77
86
86
81
80
80
80
84
85
84
84
75
74
74
74
79
78
78
77
84
84
84
83
79
80
78
78
86
86
86
85
73
70
70
72
86
86
85
86
80
80
80
78
71
71
71
71
84
85
83
83
78
78
77
77
75
74
73
73
85
85
85
84
77
77
77
77
78
85
82
76
76
74
74
85
85
84
84
82
80
80
80
78
78
76
78
86
86
85
84
72
72
72
71
78
76
78
77
85
85
85
85
75
73
73
71
78
78
80
79
84
84
84
84
72
72
72
73
79
78
80
78
76
75
74
74
86
86
82
84
81
81
84
83
75
74
74
73
86
85
86
82
84
82
81
86
85
83
85
81
78
76
77
80
80
80
81
75
76
76
75
82
82
82
81
69
69
70
68
77
75
74
70
84
83
82
82
69
69
67
66
79
78
78
78
84
85
85
86
73
73
73
74
84
83
82
82
76
76
76
76
83
84
84
84
72
72
72
71
79
79
79
80
84
84
84
83
72
74
75
75
86
86
86
86
77
78
78
82
83
84
84
74
74
74
74
86
85
82
81
80
79
80
79
81
81
77
76
76
76
78
78
80
80
80
80
78
79
86
86
86
80
79
78
78
78
77
76
86
86
85
85
82
82
82
82
86
71
70
71
70
86
85
86
86
82
82
81
81
76
75
76
82
82
81
82
72
71
72
70
86
86
86
77
77
73
82
82
83
83
78
79
78
78
84
83
83
82
74
74
74
74
78
78
78
78
86
86
84
73
73
72
72
82
81
80
79
79
78
77
77
73
73
71
70
77
75
73
71
83
84
85
86
62
62
61
86
85
86
85
85
86
86
86
84
76
77
77
77
81
83
84
84
81
81
82
82
85
84
83
83
75
74
74
75
84
83
83
82
73
67
67
67
86
85
86
79
79
77
77
84
84
84
77
75
74
71
85
85
85
84
74
74
70
71
79
81
82
81
86
84
85
76
76
75
84
85
85
85
79
78
78
78
83
82
81
76
73
73
75
78
86
86
86
86
85
85
80
79
78
78
84
84
84
83
74
74
74
76
76
76
76
85
85
84
83
84
85
86
76
75
76
76
82
74
75
74
74
80
79
79
79
70
70
69
69
81
81
81
81
72
71
69
68
82
83
83
82
86
86
73
74
72
73
83
82
82
81
72
72
72
82
81
81
81
70
70
70
77
77
76
86
86
86
74
74
73
73
86
85
85
86
80
78
78
77
83
82
84
84
72
72
70
72
76
77
77
77
84
85
85
84
71
71
71
71
86
86
86
85
80
82
81
80
86
85
84
77
76
74
72
82
82
80
81
74
73
73
69
80
80
79
79
72
73
72
71
80
80
80
79
79
79
77
76
85
85
86
85
79
79
79
78
86
86
80
79
78
86
85
85
77
77
77
82
81
80
80
80
78
80
77
78
86
82
80
80
80
81
84
83
83
83
73
73
73
73
86
86
85
71
82
82
80
80
76
76
76
76
76
76
75
80
82
82
80
75
74
74
74
78
77
77
76
81
82
82
82
70
69
70
70
79
79
80
79
84
86
85
85
75
75
76
75
86
86
85
79
78
77
76
80
77
77
76
70
71
70
71
84
84
85
86
78
78
76
74
74
76
75
74
73
85
85
84
84
70
68
66
65
86
85
84
84
76
76
82
80
80
73
74
74
74
84
85
85
84
75
75
73
71
83
83
84
84
65
62
64
63
79
79
79
78
83
82
82
82
75
74
76
76
84
84
83
83
77
76
76
84
84
83
83
76
74
73
73
78
79
78
77
71
71
71
70
78
78
78
76
84
84
84
83
73
72
72
72
85
85
84
85
83
84
84
83
76
75
75
74
76
76
74
77
77
80
79
79
75
75
75
75
81
82
84
84
75
74
74
75
85
84
84
83
83
77
77
76
75
76
85
85
84
84
80
79
78
78
79
86
85
86
85
77
75
76
75
84
83
82
84
75
75
74
74
80
80
81
81
76
77
77
76
73
74
73
74
72
70
70
70
85
83
81
80
77
77
77
78
81
81
81
82
85
85
85
84
76
74
74
76
86
72
69
69
70
86
85
83
82
77
76
74
75
86
86
86
77
77
76
76
84
83
83
82
74
73
74
73
76
76
76
76
84
84
86
86
83
82
82
82
83
83
83
81
79
76
77
78
74
75
75
74
82
81
81
86
72
70
71
86
86
86
86
82
82
82
81
80
85
85
84
83
75
74
73
73
86
75
74
86
77
78
76
86
86
86
72
72
71
72
73
72
72
84
76
76
75
74
81
80
80
70
66
64
64
86
80
79
76
74
75
78
83
82
81
81
70
68
67
66
75
74
72
72
79
80
80
77
81
75
73
73
83
82
78
77
73
69
69
69
84
84
84
84
86
86
86
78
78
78
78
75
74
72
73
83
83
83
82
74
74
73
73
81
82
82
82
68
67
68
67
86
84
84
84
73
73
74
86
86
84
84
71
71
72
74
75
74
83
82
82
82
83
82
79
77
85
84
83
76
75
74
72
78
78
78
86
86
86
86
66
65
70
71
70
71
75
78
77
82
82
82
81
75
75
76
75
75
74
72
86
75
73
72
72
86
86
86
86
76
78
77
82
81
80
80
83
82
80
80
78
76
76
74
82
85
83
81
82
83
84
86
84
86
85
73
71
85
86
79
79
78
78
82
84
85
86
79
77
77
76
75
75
80
80
80
77
77
74
74
73
71
73
73
72
72
72
80
79
77
78
77
83
84
76
76
74
82
81
80
86
85
83
75
76
77
78
72
74
72
71
86
71
70
69
69
86
86
85
86
76
75
74
73
79
78
77
76
83
82
78
78
78
78
78
78
80
80
80
81
78
78
76
75
72
70
69
68
77
75
73
72
86
86
80
80
78
78
80
80
78
79
82
82
82
82
86
84
85
84
74
75
76
73
77
77
85
84
84
79
75
74
79
78
77
77
75
75
75
74
86
76
75
75
75
84
84
84
85
77
77
78
77
86
85
76
75
73
72
73
80
77
76
74
74
86
86
79
78
77
77
82
80
80
80
73
73
72
72
85
84
84
83
71
72
72
72
85
84
84
71
80
79
78
78
74
72
71
72
83
82
82
84
82
82
82
82
76
76
77
76
82
83
81
80
80
81
82
86
78
77
74
76
82
82
80
79
72
71
71
70
69
68
68
69
85
86
86
84
74
74
74
74
78
80
76
74
69
69
71
70
86
84
75
75
74
72
72
70
84
82
81
78
76
70
69
69
80
80
80
77
84
83
82
81
66
64
83
82
83
84
69
68
67
67
85
84
84
84
74
74
74
74
78
76
76
76
75
85
84
83
84
84
74
74
72
72
71
86
82
82
81
82
77
75
74
73
71
72
71
71
71
77
77
75
75
86
84
84
75
76
77
78
79
79
79
79
86
86
86
73
72
72
72
80
80
83
83
71
70
72
71
78
77
75
76
73
77
76
75
85
84
69
68
65
64
82
82
82
82
83
77
77
78
84
85
85
85
77
74
74
76
83
83
82
86
69
68
67
70
71
79
78
78
78
84
85
85
85
69
69
70
69
81
80
79
80
84
86
85
85
76
76
76
75
80
80
78
78
84
83
75
75
73
72
80
80
78
78
86
86
86
86
72
72
72
72
86
85
77
76
75
76
82
80
81
78
74
72
72
70
86
85
84
84
80
80
84
86
82
82
73
70
70
72
72
71
72
78
78
78
77
83
83
83
83
85
85
85
84
79
78
77
77
81
80
79
79
75
74
72
71
70
86
74
74
73
70
82
80
81
81
78
76
75
75
84
84
85
84
70
68
66
66
82
82
82
83
83
84
81
85
69
68
68
85
84
83
84
75
74
75
74
83
82
83
83
66
66
66
65
80
80
79
81
83
84
84
82
75
74
74
74
84
84
83
83
75
74
72
72
81
80
78
78
86
86
83
79
79
78
78
84
83
82
81
72
72
72
72
76
74
73
71
71
86
85
85
85
78
77
77
77
79
79
78
79
79
80
79
77
77
78
86
86
85
84
81
80
81
81
80
80
79
77
86
85
84
84
73
72
72
71
85
86
84
83
80
80
80
80
76
76
73
74
75
83
82
82
82
72
71
77
77
74
73
86
86
83
72
72
76
80
86
82
79
78
79
85
86
86
86
86
71
69
76
81
84
84
86
86
72
71
70
69
80
78
79
77
75
74
73
72
83
83
82
82
86
86
85
85
74
73
74
74
82
82
82
77
78
77
78
76
76
75
74
86
86
86
86
73
72
70
70
86
76
74
75
75
79
80
79
79
84
84
84
84
74
73
74
74
74
75
74
72
85
85
83
84
78
77
75
74
86
86
78
77
77
77
78
77
75
71
83
82
82
81
80
77
77
76
86
77
77
77
77
83
83
82
82
73
71
70
70
69
77
76
76
76
85
85
84
85
71
71
71
70
86
85
85
84
76
75
75
75
86
85
80
79
79
78
72
72
72
72
77
76
75
75
86
84
83
84
78
78
78
79
83
81
81
81
62
61
65
66
83
82
81
81
69
67
67
65
86
85
85
85
74
74
72
72
86
79
78
83
84
83
84
74
74
74
74
74
74
74
84
84
82
82
76
74
74
72
76
75
74
74
83
82
81
79
71
71
71
69
86
72
72
72
72
81
82
81
81
74
76
76
75
78
77
77
76
86
74
72
70
70
86
85
84
84
81
81
81
81
76
76
76
76
82
82
82
82
78
78
78
76
86
86
86
76
77
77
77
85
84
82
82
74
74
75
74
81
80
80
79
85
85
85
85
74
74
72
71
83
84
83
82
67
65
68
67
76
75
73
70
83
84
85
86
85
86
85
84
76
76
76
76
84
83
83
83
72
72
72
72
73
72
72
72
74
74
73
73
81
80
79
80
82
81
83
83
74
75
75
76
76
81
81
81
80
76
76
76
76
82
82
82
81
72
71
70
71
82
80
80
79
80
80
79
79
85
86
85
84
81
81
80
80
77
77
78
78
85
86
86
84
74
76
76
86
86
86
70
69
70
71
86
85
84
84
72
70
71
71
76
75
75
75
75
85
84
84
82
83
68
67
65
65
75
74
75
70
81
80
80
80
72
69
69
84
83
84
84
78
79
80
74
74
74
73
85
85
84
83
81
80
80
80
86
86
78
78
72
72
71
75
86
86
79
78
78
78
82
80
80
79
71
70
70
70
75
74
74
72
84
84
83
83
78
76
76
84
83
83
78
77
76
75
86
86
86
86
77
77
76
76
85
83
82
82
69
68
70
70
86
86
86
78
77
82
82
84
84
82
81
78
78
78
86
85
86
86
79
78
78
78
73
72
73
73
72
69
68
73
73
85
85
84
84
75
74
75
74
85
84
85
76
76
75
74
73
78
78
77
76
82
81
80
82
83
84
84
86
86
86
71
69
70
69
86
86
85
70
74
65
64
84
86
86
86
80
79
79
78
73
73
72
71
76
75
74
74
83
83
83
83
76
76
75
74
83
83
84
83
75
75
75
75
73
73
72
70
70
70
70
69
85
86
85
84
86
86
86
85
80
79
79
79
85
85
85
84
73
73
72
72
77
77
78
78
71
71
71
71
81
81
83
84
79
79
82
82
86
86
86
79
78
78
84
84
84
84
68
68
68
68
72
71
72
72
83
83
83
82
77
78
77
76
82
81
79
79
84
84
84
84
76
76
73
74
73
86
86
81
81
82
82
70
70
70
71
77
77
76
77
84
84
83
84
72
72
73
73
74
73
74
73
72
72
79
79
78
78
82
81
81
82
72
72
72
70
85
86
86
76
77
77
76
83
84
83
83
85
85
85
79
77
75
77
72
70
70
70
86
84
83
83
84
76
75
75
75
84
83
82
82
71
70
70
70
80
80
79
79
82
80
80
80
79
78
78
78
85
84
84
84
74
75
74
73
77
79
78
79
84
86
80
80
77
78
85
84
83
82
75
74
73
73
72
86
85
84
84
76
76
76
76
84
84
83
80
76
77
75
75
86
85
83
84
73
72
71
70
78
78
77
76
76
71
71
70
70
86
71
71
70
70
86
85
84
83
69
70
70
70
85
84
84
84
76
76
75
74
80
80
80
80
83
83
84
84
82
81
81
80
86
82
83
83
83
74
79
79
80
77
76
75
74
77
77
77
78
74
75
76
75
86
85
85
85
78
78
78
79
86
86
79
78
79
79
86
79
78
78
79
86
85
84
83
82
86
85
82
82
82
81
84
80
79
80
84
83
82
82
72
70
72
86
86
86
74
74
75
75
81
79
79
78
84
83
82
84
75
76
84
83
82
75
75
74
74
70
68
69
70
84
84
85
85
75
73
72
71
77
76
75
75
83
83
84
83
70
70
70
69
86
76
76
76
76
77
76
74
75
86
86
67
67
86
86
85
84
85
86
83
75
74
75
74
84
84
83
83
75
73
73
72
70
73
74
73
74
74
73
72
83
83
82
84
86
68
72
74
74
76
78
78
77
85
84
84
78
78
78
79
76
75
73
73
83
83
83
81
70
69
68
68
78
78
78
78
80
80
80
80
81
80
80
80
79
83
80
80
79
84
82
82
82
74
74
74
73
86
84
83
74
71
71
70
76
75
75
70
86
86
82
82
82
80
81
81
81
85
84
84
83
77
74
70
70
69
72
74
74
86
86
86
86
80
80
78
78
85
84
84
84
78
78
80
80
72
72
70
74
85
85
85
84
74
74
72
72
81
80
80
80
75
74
74
75
82
82
82
82
78
74
74
74
76
76
76
77
86
74
76
76
77
80
80
81
81
77
76
76
74
78
78
79
79
84
84
82
84
74
74
75
76
86
76
76
75
75
80
79
79
78
78
78
78
78
86
75
74
74
74
76
76
74
73
81
82
82
81
74
73
72
73
81
79
80
80
75
74
74
71
68
68
62
63
74
73
73
73
81
80
80
80
72
73
72
71
70
84
84
84
84
73
72
74
74
78
78
78
83
84
84
84
86
76
76
75
76
82
82
82
82
76
75
71
71
70
78
76
78
78
82
81
82
82
86
86
79
79
77
79
83
82
84
83
68
67
68
78
76
76
75
86
86
86
85
76
77
76
74
82
82
82
82
77
77
77
77
74
74
76
77
78
78
78
86
86
86
85
81
79
82
83
82
82
68
69
69
78
78
76
76
79
79
78
78
86
85
86
85
74
74
72
74
85
84
84
84
69
69
68
86
86
85
77
76
75
72
72
85
84
84
83
76
76
74
74
85
84
84
83
70
69
68
78
78
77
77
86
86
86
84
67
68
69
70
80
79
79
79
86
86
85
85
76
75
74
80
81
81
76
77
76
75
75
75
86
86
86
78
78
79
79
78
76
77
78
84
82
82
82
75
75
74
74
86
86
86
82
82
82
82
84
84
82
82
76
78
79
79
86
86
70
69
68
68
80
80
78
76
70
66
73
72
80
78
76
76
86
86
86
72
72
72
73
84
83
83
83
73
73
73
73
78
79
78
77
83
82
80
80
83
84
80
74
74
73
72
78
78
77
77
86
86
86
86
71
70
70
70
81
81
79
79
84
84
84
84
73
73
72
74
79
78
79
78
69
68
68
67
83
83
82
83
78
78
76
76
85
85
85
79
79
77
84
85
86
86
71
72
72
73
84
84
84
84
86
77
77
78
77
80
79
78
80
84
84
84
85
80
78
79
86
86
86
80
78
78
74
86
85
83
83
86
76
76
75
74
74
82
82
81
81
84
85
82
83
82
83
81
81
80
80
86
71
67
66
72
82
82
80
80
84
84
84
84
79
79
78
79
74
73
70
71
77
76
76
74
86
86
78
76
76
76
85
84
84
83
77
76
76
74
74
70
65
82
82
80
80
76
76
76
75
83
82
82
82
80
80
79
79
86
86
86
85
78
79
79
77
79
83
81
80
73
72
79
78
81
79
79
79
75
75
75
73
82
82
81
80
74
74
74
74
78
76
74
74
73
80
80
80
78
85
86
86
86
80
79
78
78
72
73
72
72
82
80
80
86
73
72
69
71
71
86
86
73
72
72
86
86
74
75
76
75
86
86
85
86
71
71
71
71
77
76
77
81
82
84
83
85
85
86
72
72
74
73
78
78
78
78
77
78
80
79
86
85
83
82
71
70
71
72
71
77
76
76
77
75
75
76
76
85
86
86
70
68
69
68
84
83
83
80
67
65
68
68
71
71
74
74
84
84
85
85
77
77
75
74
86
86
80
80
78
77
73
74
83
82
79
71
70
69
68
68
65
86
86
86
86
78
77
77
78
86
86
85
76
75
76
76
85
85
85
85
85
85
85
84
80
80
79
82
82
82
82
77
76
76
76
86
86
77
78
72
73
85
86
84
80
78
78
73
73
72
84
81
81
83
74
75
73
71
85
83
82
82
63
61
62
63
80
78
78
77
83
82
82
83
77
76
76
76
86
80
79
80
80
82
83
83
82
74
74
73
72
82
82
82
82
82
76
76
76
86
85
85
85
72
72
72
72
84
84
85
85
85
63
86
86
86
70
68
69
69
69
70
70
85
84
84
84
77
77
77
76
82
81
81
80
73
72
72
71
83
83
82
83
73
70
70
84
84
83
83
72
72
70
70
86
86
86
78
77
78
78
85
84
84
84
72
71
72
72
86
86
77
78
77
76
84
83
82
81
75
74
74
82
81
86
84
75
74
73
74
76
74
84
84
84
86
76
74
73
73
82
83
82
82
68
68
68
68
74
74
74
84
84
84
75
75
74
74
86
86
86
85
76
77
78
77
80
81
82
81
75
74
74
73
81
81
80
78
86
85
85
85
72
72
72
72
82
80
80
79
85
83
81
80
80
65
66
64
62
86
86
86
86
75
75
75
74
81
82
81
82
68
67
67
66
86
85
78
78
78
77
85
84
83
83
74
73
73
75
84
83
82
82
76
75
76
80
78
80
80
73
73
73
72
84
85
84
84
74
74
73
71
81
80
81
81
74
73
70
68
86
86
78
77
76
76
84
82
82
82
70
70
70
70
81
81
81
80
85
85
85
86
79
78
79
78
86
86
72
71
69
70
86
78
76
76
78
82
81
80
80
73
73
73
73
79
78
78
77
69
68
61
63
84
84
83
83
77
75
75
75
75
84
83
83
85
79
79
77
78
86
79
79
78
78
81
82
81
80
79
86
83
84
83
84
70
72
71
76
86
86
86
86
78
77
76
76
81
82
81
81
86
86
86
86
78
74
76
76
86
86
86
84
72
72
72
72
86
84
86
86
72
71
69
70
81
79
80
80
85
86
86
84
83
82
82
73
73
72
72
74
74
72
72
84
84
83
83
